Test Name=,
Test Request Number=,8273
Data Type=,1
Data Extracted on(Server)=,6/3/2022 1:50:43 AM Eastern Standard Time
Selected Start Time(Could be different from actual)= , 2/2/2022 4:58:27 AM
Selected End Time(Could be different from actual)= , 2/3/2022 1:40:49 PM
New Output File Format =,TRUE
Export Header =,TRUE
DataTypeDesired,Scan Data
How Often (seconds)= , 0
MaxLinesDesiredInFile= ,-1
MaxColsDesiredInFile= ,-1
Filter List
Filter Variable,Min Filter Value, Max Filter Value, Ignore Zero (0=do not ignore, 1 = ignore)

###
Date,Time,Time (UTC),Test ID number,Test point sequence number,Test point identification,ca_52 : LOAD :  : MW : Load,ca_57 : TEXHAUST :  : degF : Exhaust temp
02/02/2022, 18:55:25.780,1643846126.537,8273,0,na,339.7735290527,1249.989135742
02/02/2022, 18:55:26.780,1643846127.262,8273,0,na,339.8486022949,1250.196533203
02/02/2022, 18:56:41.813,1643846202.321,8273,0,na,339.3302307129,1250.160888672
02/02/2022, 18:57:20.827,1643846240.853,8273,0,na,318.4537963867,1249.510498047
02/02/2022, 18:57:52.835,1643846273.102,8273,0,na,299.7610168457,1248.997924805
02/02/2022, 18:57:52.835,1643846273.102,8273,0,na,299.7610168457,1248.997924805
02/02/2022, 18:59:22.867,1643846362.885,8273,0,na,298.8960266113,1249.901855469
02/02/2022, 18:59:40.871,1643846381.31,8273,0,na,298.7023010254,1249.798950195
02/02/2022, 19:00:27.890,1643846428.247,8273,0,na,297.6092834473,1249.02734375
02/02/2022, 19:01:24.910,1643846485.178,8273,0,na,298.6670532227,1249.08203125
02/02/2022, 19:02:23.930,1643846544.787,8273,0,na,299.1066589355,1249.862060547
02/02/2022, 19:02:24.930,1643846545.26,8273,0,na,299.3354797363,1250.181274414
02/02/2022, 19:03:30.957,1643846611.072,8273,0,na,299.1743469238,1251.222412109
02/02/2022, 19:04:55.986,1643846696.779,8273,0,na,298.7957458496,1250.723999023
02/02/2022, 19:05:33.391,1643846734.066,8273,0,na,298.887512207,1250.314697266
02/02/2022, 19:05:47.394,1643846748.238,8273,0,na,298.4899902344,1248.774902344
02/02/2022, 19:06:10.400,1643846771.35,8273,0,na,298.0101928711,1249.559814453
02/02/2022, 19:07:08.427,1643846828.955,8273,0,na,298.6177062988,1251.184326172
02/02/2022, 19:07:39.434,1643846860.179,8273,0,na,298.5689697266,1248.993652344
02/02/2022, 19:08:18.447,1643846898.975,8273,0,na,298.5677185059,1250.025634766
02/02/2022, 19:09:15.468,1643846956.11,8273,0,na,298.6824645996,1249.798461914
02/02/2022, 19:10:25.497,1643847025.528,8273,0,na,298.4702148438,1249.934570313
02/02/2022, 19:10:50.509,1643847050.53,8273,0,na,298.7574157715,1250.767822266
02/02/2022, 19:11:00.514,1643847060.706,8273,0,na,298.7380371094,1249.709838867
02/02/2022, 19:11:46.528,1643847107.268,8273,0,na,298.5436706543,1250.746948242
02/02/2022, 19:12:29.544,1643847149.814,8273,0,na,298.3188476563,1249.624023438
02/02/2022, 19:13:03.555,1643847184.052,8273,0,na,298.4721679688,1250.727416992
02/02/2022, 19:13:21.563,1643847201.59,8273,0,na,298.6591796875,1250.13659668
02/02/2022, 19:13:22.564,1643847203.361,8273,0,na,298.5478515625,1250.061401367
02/02/2022, 19:14:21.588,1643847261.77,8273,0,na,298.6934509277,1250.032470703
02/02/2022, 19:14:29.592,1643847270.011,8273,0,na,298.7684631348,1249.620239258
02/02/2022, 19:14:37.597,1643847278.338,8273,0,na,298.7801208496,1250.374755859
02/02/2022, 19:15:53.634,1643847354.309,8273,0,na,299.0018310547,1249.880737305
02/02/2022, 19:16:07.638,1643847368.033,8273,0,na,298.6751098633,1249.402954102
02/02/2022, 19:16:39.653,1643847400.009,8273,0,na,298.5948181152,1249.814208984
02/02/2022, 19:18:35.705,1643847515.871,8273,0,na,299.0055847168,1250.414306641
02/02/2022, 19:19:09.715,1643847549.979,8273,0,na,298.3138122559,1249.799438477
02/02/2022, 19:19:44.729,1643847585.568,8273,0,na,298.6311645508,1250.47644043
02/02/2022, 19:20:18.748,1643847619.585,8273,0,na,298.862487793,1249.021606445
02/02/2022, 19:20:45.760,1643847646.407,8273,0,na,298.8871459961,1251.091552734
02/02/2022, 19:22:45.804,1643847766.78,8273,0,na,298.5009460449,1249.734375
02/02/2022, 19:22:49.807,1643847770.744,8273,0,na,298.5269775391,1249.756103516
02/02/2022, 19:24:24.851,1643847865.297,8273,0,na,298.7971801758,1248.682128906
02/02/2022, 19:24:44.860,1643847885.576,8273,0,na,298.8714599609,1250.406738281
02/02/2022, 19:25:33.879,1643847934.659,8273,0,na,298.9013977051,1250.408813477
02/02/2022, 19:26:03.888,1643847964.524,8273,0,na,298.993927002,1250.292114258
02/02/2022, 19:27:11.400,1643848031.909,8273,0,na,298.1694641113,1249.3359375
02/02/2022, 19:27:32.410,1643848053.313,8273,0,na,298.3711853027,1249.434204102
02/02/2022, 19:29:37.465,1643848178.141,8273,0,na,298.3449401855,1250.278442383
02/02/2022, 19:30:01.473,1643848202.001,8273,0,na,298.1079406738,1251.048583984
02/02/2022, 19:33:19.552,1643848399.927,8273,0,na,261.6859436035,1249.857055664
02/02/2022, 19:33:23.553,1643848403.999,8273,0,na,259.5755004883,1249.733642578
02/02/2022, 19:33:30.556,1643848410.885,8273,0,na,255.7567138672,1249.796142578
02/02/2022, 19:34:06.568,1643848447.428,8273,0,na,235.3375549316,1250.674072266
02/02/2022, 19:34:09.569,1643848450.074,8273,0,na,233.6502838135,1250.402954102
02/02/2022, 19:34:34.579,1643848474.808,8273,0,na,219.4216461182,1250.098510742
02/02/2022, 19:34:39.581,1643848479.922,8273,0,na,216.3157348633,1249.929931641
02/02/2022, 19:35:48.607,1643848549.464,8273,0,na,196.0017242432,1263.256103516
02/02/2022, 19:35:58.612,1643848559.44,8273,0,na,168.4453277588,1247.811523438
02/02/2022, 19:36:52.632,1643848613.548,8273,0,na,140.5756072998,1249.232299805
02/02/2022, 19:37:08.639,1643848629.035,8273,0,na,131.6842193604,1249.452270508
02/02/2022, 19:37:14.640,1643848635.167,8273,0,na,128.2201538086,1248.803100586
02/02/2022, 19:37:29.647,1643848649.678,8273,0,na,123.2863998413,1249.557006836
02/02/2022, 19:38:16.659,1643848697.133,8273,0,na,122.7644119263,1249.338623047
02/02/2022, 19:40:57.719,1643848857.915,8273,0,na,122.6926879883,1249.695556641
02/02/2022, 19:41:31.731,1643848892.496,8273,0,na,122.8503112793,1249.632202148
02/02/2022, 19:41:35.733,1643848896.718,8273,0,na,122.7969741821,1249.243652344
02/02/2022, 19:41:53.736,1643848914.059,8273,0,na,122.9312820435,1250.303833008
02/02/2022, 19:41:54.737,1643848915.042,8273,0,na,122.9293212891,1250.241699219
02/02/2022, 19:42:25.752,1643848946.375,8273,0,na,122.9363479614,1250.471679688
02/02/2022, 19:43:42.781,1643849022.805,8273,0,na,122.8931884766,1250.41796875
02/02/2022, 19:44:22.797,1643849062.934,8273,0,na,122.5918579102,1250.048583984
02/02/2022, 19:45:15.094,1643849116.034,8273,0,na,122.8502502441,1250.031616211
02/02/2022, 19:45:24.098,1643849125.071,8273,0,na,122.8687438965,1250.149658203
02/02/2022, 19:45:42.101,1643849142.415,8273,0,na,122.775718689,1250.04675293
02/02/2022, 19:46:07.111,1643849167.398,8273,0,na,122.55078125,1250.439331055
02/02/2022, 19:46:37.122,1643849197.2,8273,0,na,122.6766281128,1249.957885742
02/02/2022, 19:46:57.128,1643849217.623,8273,0,na,122.695526123,1250.110839844
02/02/2022, 19:47:17.133,1643849237.265,8273,0,na,122.8056411743,1249.851806641
02/02/2022, 19:47:30.138,1643849250.572,8273,0,na,122.7224655151,1249.607788086
02/02/2022, 19:47:37.140,1643849257.71,8273,0,na,122.8025741577,1249.436767578
02/02/2022, 19:47:57.151,1643849278.044,8273,0,na,122.743522644,1249.821166992
02/02/2022, 19:48:20.161,1643849300.574,8273,0,na,122.5317840576,1249.135253906
02/02/2022, 19:49:04.181,1643849344.363,8273,0,na,122.7950134277,1250.02331543
02/02/2022, 19:49:35.195,1643849375.355,8273,0,na,122.8984603882,1250.395141602
02/02/2022, 19:50:46.225,1643849446.832,8273,0,na,122.5109558105,1250.145874023
02/02/2022, 19:51:57.262,1643849517.531,8273,0,na,122.5166549683,1250.094360352
02/02/2022, 19:52:01.263,1643849521.325,8273,0,na,122.7297592163,1250.666381836
02/02/2022, 19:52:01.263,1643849522.128,8273,0,na,122.7297592163,1250.666381836
02/02/2022, 19:52:59.287,1643849579.699,8273,0,na,122.4304885864,1249.848632813
02/02/2022, 19:53:51.298,1643849631.419,8273,0,na,122.4563598633,1249.362426758
02/02/2022, 19:54:37.317,1643849678.052,8273,0,na,122.6385421753,1250.294067383
02/02/2022, 19:54:43.319,1643849683.376,8273,0,na,122.8808135986,1250.412109375
02/02/2022, 19:55:31.341,1643849731.974,8273,0,na,122.504234314,1249.876220703
02/02/2022, 19:57:30.387,1643849850.621,8273,0,na,122.5476760864,1250.252197266
02/02/2022, 19:57:30.387,1643849851.314,8273,0,na,122.5476760864,1250.252197266
02/02/2022, 19:57:59.397,1643849879.506,8273,0,na,122.332611084,1250.131103516
02/02/2022, 19:58:07.400,1643849888.149,8273,0,na,122.3490753174,1250.045166016
02/02/2022, 19:58:19.404,1643849900.027,8273,0,na,122.5076980591,1250.089599609
02/02/2022, 19:58:45.416,1643849925.561,8273,0,na,122.5976104736,1250.166381836
02/02/2022, 19:58:57.422,1643849937.493,8273,0,na,122.4953689575,1249.495361328
02/02/2022, 19:58:58.422,1643849938.854,8273,0,na,122.5804367065,1249.55871582
02/02/2022, 19:59:02.424,1643849942.714,8273,0,na,122.6362991333,1249.893432617
02/02/2022, 20:00:19.464,1643850020.182,8273,0,na,122.6197280884,1250.377563477
02/02/2022, 20:00:24.466,1643850024.588,8273,0,na,122.3860702515,1250.085693359
02/02/2022, 20:00:24.466,1643850025.012,8273,0,na,122.3860702515,1250.085693359
02/02/2022, 20:01:21.488,1643850081.644,8273,0,na,122.7124023438,1250.575439453
02/02/2022, 20:02:02.506,1643850123.422,8273,0,na,122.7479324341,1249.970458984
02/02/2022, 20:02:17.510,1643850138.364,8273,0,na,122.6210250854,1250.057617188
02/02/2022, 20:02:33.516,1643850154.114,8273,0,na,122.2985839844,1249.734741211
02/02/2022, 20:02:45.523,1643850166.375,8273,0,na,122.2979507446,1249.774169922
02/02/2022, 20:03:09.535,1643850190.108,8273,0,na,122.3601150513,1250.388916016
02/02/2022, 20:03:19.539,1643850199.951,8273,0,na,122.3988189697,1249.62109375
02/02/2022, 20:04:25.562,1643850266.495,8273,0,na,122.6008834839,1250.141113281
02/02/2022, 20:04:53.575,1643850293.87,8273,0,na,122.3761367798,1250.071655273
02/02/2022, 20:05:18.590,1643850318.609,8273,0,na,122.3773498535,1249.705932617
02/02/2022, 20:06:31.621,1643850392.163,8273,0,na,122.4729766846,1250.279907227
02/02/2022, 20:07:00.630,1643850421.244,8273,0,na,122.3227386475,1250.240234375
02/02/2022, 20:07:19.634,1643850439.832,8273,0,na,122.2296829224,1249.368774414
02/02/2022, 20:07:57.648,1643850478.056,8273,0,na,122.2789306641,1250.125976563
02/02/2022, 20:08:32.660,1643850512.906,8273,0,na,122.5767288208,1250.541137695
02/02/2022, 20:08:49.668,1643850529.793,8273,0,na,122.6135025024,1249.818481445
02/02/2022, 20:09:01.672,1643850541.839,8273,0,na,122.4514389038,1249.640014648
02/02/2022, 20:11:11.727,1643850672.309,8273,0,na,122.6296463013,1249.916381836
02/02/2022, 20:12:23.763,1643850744.034,8273,0,na,122.1209106445,1249.522460938
02/02/2022, 20:12:36.766,1643850757.759,8273,0,na,122.0567550659,1249.597900391
02/02/2022, 20:13:56.794,1643850837.477,8273,0,na,122.4735794067,1249.824462891
02/02/2022, 20:14:36.809,1643850877.473,8273,0,na,122.3071212769,1249.365844727
02/02/2022, 20:14:42.811,1643850882.936,8273,0,na,122.2018356323,1249.18762207
02/02/2022, 20:15:27.834,1643850928.107,8273,0,na,122.3531646729,1250.885864258
02/02/2022, 20:15:55.848,1643850956.215,8273,0,na,122.2191848755,1249.815673828
02/02/2022, 20:16:32.866,1643850993.108,8273,0,na,122.491065979,1249.779663086
02/02/2022, 20:17:57.894,1643851078.728,8273,0,na,122.0865783691,1249.711669922
02/02/2022, 20:17:58.894,1643851079.769,8273,0,na,122.0368652344,1249.666625977
02/02/2022, 20:18:24.903,1643851105.294,8273,0,na,122.105430603,1249.822143555
02/02/2022, 20:18:28.905,1643851109.667,8273,0,na,122.2227859497,1249.583984375
02/02/2022, 20:19:40.929,1643851181.154,8273,0,na,122.4318847656,1250.029174805
02/02/2022, 20:20:36.948,1643851237.436,8273,0,na,122.1181869507,1249.757324219
02/02/2022, 20:20:50.952,1643851251.345,8273,0,na,122.2795791626,1250.112182617
02/02/2022, 20:21:38.112,1643851298.651,8273,0,na,122.4981765747,1249.884155273
02/02/2022, 20:22:53.144,1643851374.128,8273,0,na,122.2837982178,1250.370361328
02/02/2022, 20:22:55.145,1643851375.702,8273,0,na,122.2567214966,1250.045532227
02/02/2022, 20:24:08.178,1643851448.29,8273,0,na,122.3865585327,1250.583129883
02/02/2022, 20:25:16.206,1643851517.199,8273,0,na,122.3515167236,1249.793334961
02/02/2022, 20:26:10.217,1643851570.8,8273,0,na,122.1834411621,1249.364746094
02/02/2022, 20:26:38.231,1643851598.715,8273,0,na,122.2580337524,1249.784667969
02/02/2022, 20:28:33.270,1643851713.355,8273,0,na,122.2188491821,1250.789916992
02/02/2022, 20:29:05.280,1643851745.912,8273,0,na,122.3483886719,1249.342651367
02/02/2022, 20:30:05.709,1643851806.575,8273,0,na,122.2207717896,1249.6640625
02/02/2022, 20:30:40.713,1643851841.043,8273,0,na,122.1318664551,1250.252929688
02/02/2022, 20:31:03.716,1643851864.324,8273,0,na,122.2308502197,1249.534423828
02/02/2022, 20:31:03.716,1643851864.495,8273,0,na,122.2308502197,1249.534423828
02/02/2022, 20:31:04.716,1643851864.951,8273,0,na,122.2985687256,1249.532226563
02/02/2022, 20:31:35.720,1643851895.816,8273,0,na,122.4780044556,1249.736450195
02/02/2022, 20:31:52.723,1643851912.939,8273,0,na,122.6325531006,1250.170898438
02/02/2022, 20:32:29.728,1643851950.515,8273,0,na,122.0272750854,1249.472290039
02/02/2022, 20:33:54.750,1643852035.163,8273,0,na,122.5833206177,1250.670654297
02/02/2022, 20:33:57.753,1643852037.93,8273,0,na,122.5109786987,1250.276245117
02/02/2022, 20:34:08.760,1643852049.027,8273,0,na,122.2278747559,1249.334350586
02/02/2022, 20:34:15.761,1643852055.839,8273,0,na,122.3660202026,1249.84375
02/02/2022, 20:35:26.782,1643852127.176,8273,0,na,91.5160446167,1250.283325195
02/02/2022, 20:35:43.784,1643852144.359,8273,0,na,82.29486083984,1250.388793945
02/02/2022, 20:36:12.793,1643852173.588,8273,0,na,66.25605773926,1240.288696289
02/02/2022, 20:38:37.856,1643852317.989,8273,0,na,49.75922393799,1105.079101563
02/02/2022, 20:38:41.858,1643852322.518,8273,0,na,49.84111022949,1105.394165039
02/02/2022, 20:38:53.862,1643852334.805,8273,0,na,49.83010101318,1104.55078125
02/02/2022, 20:39:32.872,1643852373.577,8273,0,na,49.83179473877,1101.878051758
02/02/2022, 20:39:35.872,1643852376.701,8273,0,na,49.8959312439,1101.889892578
02/02/2022, 20:40:15.881,1643852416.602,8273,0,na,50.10610580444,1099.373168945
02/02/2022, 20:40:33.887,1643852433.945,8273,0,na,49.88315200806,1099.063110352
02/02/2022, 20:40:45.891,1643852446.778,8273,0,na,50.02069854736,1099.440185547
02/02/2022, 20:41:30.908,1643852491.53,8273,0,na,50.22222518921,1096.723388672
02/02/2022, 20:41:34.910,1643852495.174,8273,0,na,50.23725891113,1096.588500977
02/02/2022, 20:41:34.910,1643852495.633,8273,0,na,50.23725891113,1096.588500977
02/02/2022, 20:42:05.921,1643852526.387,8273,0,na,50.31015777588,1095.742553711
02/02/2022, 20:42:15.923,1643852536.317,8273,0,na,50.4135055542,1095.633544922
02/02/2022, 20:42:33.927,1643852554.412,8273,0,na,50.41700744629,1095.357666016
02/02/2022, 20:42:43.932,1643852564.753,8273,0,na,50.4727935791,1095.463256836
02/02/2022, 20:42:48.934,1643852569.574,8273,0,na,50.45943069458,1095.74987793
02/02/2022, 20:42:59.940,1643852580.159,8273,0,na,50.40283584595,1094.196166992
02/02/2022, 20:43:20.950,1643852601.114,8273,0,na,50.50950241089,1094.37878418
02/02/2022, 20:44:15.975,1643852656.627,8273,0,na,50.76675796509,1093.082275391
02/02/2022, 20:45:30.000,1643852730.325,8273,0,na,50.67900466919,1090.767944336
02/02/2022, 20:45:34.002,1643852734.868,8273,0,na,50.65589141846,1090.778076172
02/02/2022, 20:45:56.009,1643852756.277,8273,0,na,50.72711181641,1090.826416016
02/02/2022, 20:46:28.020,1643852788.821,8273,0,na,50.59230804443,1089.552368164
02/02/2022, 20:46:35.023,1643852795.696,8273,0,na,50.61078643799,1089.45715332
02/02/2022, 20:47:24.039,1643852844.138,8273,0,na,49.20461654663,1093.66394043
02/02/2022, 20:48:19.062,1643852899.067,8273,0,na,48.27554321289,1094.829833984
02/02/2022, 20:48:34.068,1643852914.646,8273,0,na,48.25576782227,1096.533935547
02/02/2022, 20:49:28.082,1643852968.105,8273,0,na,46.22968673706,1101.694824219
02/02/2022, 20:49:30.083,1643852970.85,8273,0,na,46.17916870117,1101.938354492
02/02/2022, 20:49:58.091,1643852998.592,8273,0,na,46.25385665894,1100.168457031
02/02/2022, 20:50:39.107,1643853039.303,8273,0,na,46.10942840576,1101.105102539
02/02/2022, 20:51:28.127,1643853088.991,8273,0,na,45.50375366211,1102.432373047
02/02/2022, 20:51:33.129,1643853093.728,8273,0,na,45.12996673584,1101.799438477
02/02/2022, 20:51:40.132,1643853100.987,8273,0,na,44.56364059448,1105.390869141
02/02/2022, 20:52:18.143,1643853138.195,8273,0,na,44.26511383057,1104.901611328
02/02/2022, 20:53:06.164,1643853186.369,8273,0,na,44.38312911987,1105.393920898
02/02/2022, 20:53:16.167,1643853196.557,8273,0,na,44.3511505127,1105.590820313
02/02/2022, 20:53:31.173,1643853211.796,8273,0,na,44.38393783569,1105.384399414
02/02/2022, 20:53:44.177,1643853224.496,8273,0,na,44.34450149536,1105.074829102
02/02/2022, 20:54:07.185,1643853247.535,8273,0,na,44.5343208313,1104.651855469
02/02/2022, 20:54:26.190,1643853266.766,8273,0,na,44.3949508667,1103.885253906
02/02/2022, 20:54:58.202,1643853299.033,8273,0,na,44.18057632446,1104.627197266
02/02/2022, 20:55:27.208,1643853327.998,8273,0,na,44.35241699219,1104.235351563
02/02/2022, 20:55:57.211,1643853357.495,8273,0,na,44.4567565918,1104.163085938
02/02/2022, 20:56:22.215,1643853383.171,8273,0,na,44.4697303772,1104.555297852
02/02/2022, 20:57:33.229,1643853453.483,8273,0,na,44.3060874939,1103.545288086
02/02/2022, 20:58:24.246,1643853505.095,8273,0,na,44.42272567749,1102.586914063
02/02/2022, 20:59:14.268,1643853554.269,8273,0,na,44.36277389526,1103.982543945
02/02/2022, 20:59:24.273,1643853564.939,8273,0,na,44.37890625,1104.201660156
02/02/2022, 20:59:26.273,1643853567.242,8273,0,na,44.38057327271,1104.002929688
02/02/2022, 20:59:29.273,1643853570.139,8273,0,na,44.37451934814,1103.797363281
02/02/2022, 21:00:40.297,1643853641.267,8273,0,na,44.18647766113,1103.975219727
02/02/2022, 21:02:07.603,1643853727.857,8273,0,na,44.55914306641,1103.217895508
02/02/2022, 21:02:31.612,1643853752.433,8273,0,na,0.0,890.7102661133
02/02/2022, 21:02:58.625,1643853778.952,8273,0,na,0.0,897.1033325195
02/02/2022, 21:03:03.627,1643853784.549,8273,0,na,0.0,926.5218505859
02/02/2022, 21:03:17.631,1643853798.203,8273,0,na,0.0,883.4307250977
02/02/2022, 21:03:17.631,1643853798.374,8273,0,na,0.0,883.4307250977
02/02/2022, 21:03:45.643,1643853826.401,8273,0,na,0.0,939.2171020508
02/02/2022, 21:03:48.645,1643853829.425,8273,0,na,0.0,938.4534301758
02/02/2022, 21:05:32.683,1643853932.839,8273,0,na,0.0,627.0252075195
02/02/2022, 21:06:52.714,1643854013.084,8273,0,na,0.0,573.1102905273
02/02/2022, 21:07:40.726,1643854061.164,8273,0,na,0.0,560.0099487305
02/02/2022, 21:07:50.732,1643854071.18,8273,0,na,0.0,557.6684570313
02/02/2022, 21:07:52.732,1643854073.493,8273,0,na,0.0,557.2294921875
02/02/2022, 21:08:58.974,1643854139.222,8273,0,na,0.0,517.8574829102
02/02/2022, 21:09:44.994,1643854185.108,8273,0,na,0.0,483.7045898438
02/02/2022, 21:10:44.018,1643854244.393,8273,0,na,0.0,444.146270752
02/02/2022, 21:10:46.020,1643854246.605,8273,0,na,0.0,442.8705749512
02/02/2022, 21:11:14.031,1643854274.505,8273,0,na,0.0,426.5425415039
02/02/2022, 21:11:32.041,1643854292.987,8273,0,na,0.0,416.6946105957
02/02/2022, 21:13:15.088,1643854395.319,8273,0,na,0.0,373.4873352051
02/02/2022, 21:13:19.090,1643854399.339,8273,0,na,0.0,372.2399291992
02/02/2022, 21:13:39.100,1643854419.351,8273,0,na,0.0,366.6563110352
02/02/2022, 21:16:09.162,1643854569.988,8273,0,na,0.0,331.5394592285
02/02/2022, 21:16:12.163,1643854572.888,8273,0,na,0.0,330.9019165039
02/02/2022, 21:17:09.182,1643854629.725,8273,0,na,0.0,321.0708312988
02/02/2022, 21:17:26.189,1643854646.49,8273,0,na,0.0,318.2969055176
02/02/2022, 21:17:43.192,1643854663.58,8273,0,na,0.0,315.806854248
02/02/2022, 21:18:00.199,1643854680.418,8273,0,na,0.0,313.4760437012
02/02/2022, 21:20:18.367,1643854819.092,8273,0,na,0.0,283.0969848633
02/02/2022, 21:22:16.414,1643854936.836,8273,0,na,0.0,487.3594360352
02/02/2022, 21:24:16.461,1643855057.328,8273,0,na,0.0,856.1889038086
02/02/2022, 21:25:09.481,1643855110.323,8273,0,na,0.0,1018.72644043
02/02/2022, 21:25:10.481,1643855111.32,8273,0,na,0.0,1026.49597168
02/02/2022, 21:26:59.522,1643855219.751,8273,0,na,0.0,1152.263671875
02/02/2022, 21:27:36.531,1643855257.097,8273,0,na,0.0,1064.749633789
02/02/2022, 21:27:49.539,1643855269.925,8273,0,na,0.0,1060.122558594
02/02/2022, 21:27:56.542,1643855276.708,8273,0,na,0.0,1057.831298828
02/02/2022, 21:28:46.560,1643855326.924,8273,0,na,0.0,1101.359863281
02/02/2022, 21:29:02.566,1643855342.643,8273,0,na,0.0,1090.882202148
02/02/2022, 21:29:30.576,1643855371.362,8273,0,na,0.0,948.2864379883
02/02/2022, 21:29:57.587,1643855397.888,8273,0,na,0.0,856.8580932617
02/02/2022, 21:30:18.594,1643855418.629,8273,0,na,0.0,851.6584472656
02/02/2022, 21:30:32.599,1643855432.918,8273,0,na,0.0,850.0252685547
02/02/2022, 21:30:49.604,1643855450.277,8273,0,na,0.0,860.1392211914
02/02/2022, 21:31:08.609,1643855469.307,8273,0,na,0.0,862.5555419922
02/02/2022, 21:31:48.624,1643855509.475,8273,0,na,0.0,867.1266479492
02/02/2022, 21:31:54.628,1643855515.293,8273,0,na,0.0,867.2056274414
02/02/2022, 21:31:56.629,1643855517.245,8273,0,na,0.0,867.098815918
02/02/2022, 21:32:03.633,1643855524.053,8273,0,na,0.0,868.2964477539
02/02/2022, 21:33:01.651,1643855582.597,8273,0,na,0.0,873.0811157227
02/02/2022, 21:33:41.663,1643855622.24,8273,0,na,0.0,874.6962280273
02/02/2022, 21:34:21.676,1643855662.189,8273,0,na,0.0,876.8577880859
02/02/2022, 21:34:22.676,1643855663.23,8273,0,na,0.0,876.9697265625
02/02/2022, 21:35:07.690,1643855708.617,8273,0,na,0.0,879.3685913086
02/02/2022, 21:35:42.701,1643855743.41,8273,0,na,0.0,881.532409668
02/02/2022, 21:38:02.970,1643855883.638,8273,0,na,51.3094329834,1058.165283203
02/02/2022, 21:39:18.005,1643855958.763,8273,0,na,54.4363822937,1050.158447266
02/02/2022, 21:39:45.013,1643855985.526,8273,0,na,55.0818977356,1049.490112305
02/02/2022, 21:40:11.023,1643856011.68,8273,0,na,55.53053665161,1051.778686523
02/02/2022, 21:40:20.025,1643856020.312,8273,0,na,56.71817398071,1046.658203125
02/02/2022, 21:40:46.038,1643856046.979,8273,0,na,57.12641906738,1046.193237305
02/02/2022, 21:41:04.043,1643856065.039,8273,0,na,57.58351898193,1045.460449219
02/02/2022, 21:41:06.044,1643856066.881,8273,0,na,57.65901184082,1045.725463867
02/02/2022, 21:41:32.053,1643856093.023,8273,0,na,57.56172943115,1047.411132813
02/02/2022, 21:42:22.072,1643856142.739,8273,0,na,57.54784011841,1048.68371582
02/02/2022, 21:42:48.085,1643856168.114,8273,0,na,57.74689483643,1048.794189453
02/02/2022, 21:43:22.100,1643856202.327,8273,0,na,57.39691925049,1051.478881836
02/02/2022, 21:45:06.142,1643856306.365,8273,0,na,71.8335647583,1023.477416992
02/02/2022, 21:45:06.142,1643856306.825,8273,0,na,71.8335647583,1023.477416992
02/02/2022, 21:45:17.144,1643856317.82,8273,0,na,75.31128692627,1123.072509766
02/02/2022, 21:45:24.146,1643856324.918,8273,0,na,78.6199798584,1226.587524414
02/02/2022, 21:45:50.151,1643856350.451,8273,0,na,97.15252685547,1250.492553711
02/02/2022, 21:46:06.156,1643856366.331,8273,0,na,105.7779159546,1249.975463867
